recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score
grok_fast_dinner_461,grok_fast,dinner,Meatloaf,Savory Turkey and Vegetable Meatloaf,"[""500 g Turkey, ground, lean"", ""1 piece Egg, raw"", ""50 g Breadcrumbs, whole wheat"", ""1 dl Milk, low-fat"", ""100 g Carrot, grated"", ""100 g Zucchini, grated"", ""50 g Onion, finely chopped"", ""2 cloves Garlic, minced"", ""1 tbsp Olive oil"", ""1 tsp Dried thyme"", ""1 tsp Dried oregano"", ""2 tbsp Tomato paste"", ""1 tsp Salt"", ""0.5 tsp Black pepper, ground""]","Preheat your oven to 180°C. In a small pan, heat the olive oil over medium heat and sauté the chopped onion and minced garlic for about 3-4 minutes until they soften and become fragrant. Set aside to cool slightly. In a large mixing bowl, combine the ground turkey, egg, breadcrumbs, milk, grated carrot, grated zucchini, sautéed onion and garlic, thyme, oregano, tomato paste, salt, and black pepper. Mix everything thoroughly with your hands or a spoon until well combined. Transfer the mixture into a greased loaf tin, pressing it down gently to shape it evenly. Bake in the preheated oven for about 50-60 minutes, or until the internal temperature reaches 74°C and the top is golden brown. Let the meatloaf rest for 10 minutes before slicing to allow the juices to settle. Serve warm with your favorite side dishes.",4,1200,110,45,80,12,10,8,3,200,10,120,900,1500,12,50,60,600,2,5,20,100,3,0.8,1.2,25,1.5,6,healthy,5
grok_fast_dinner_462,grok_fast,dinner,Meatloaf,Classic Turkey and Vegetable Meatloaf,"[""500 g Turkey, ground, lean"", ""1 piece Egg, raw"", ""50 g Breadcrumbs, whole wheat"", ""1 dl Milk, low-fat"", ""100 g Carrot, grated"", ""100 g Zucchini, grated"", ""1 medium Onion, finely chopped"", ""2 cloves Garlic, minced"", ""1 tbsp Olive oil"", ""1 tsp Salt"", ""0.5 tsp Black pepper, ground"", ""1 tsp Thyme, dried"", ""2 tbsp Tomato paste""]","Preheat your oven to 180°C. In a large mixing bowl, combine the ground turkey, egg, breadcrumbs, and milk. Mix well until everything is evenly incorporated. Next, heat the olive oil in a pan over medium heat and sauté the chopped onion and minced garlic for about 3-4 minutes until they are soft and translucent. Add the grated carrot and zucchini to the pan, cooking for another 5 minutes until slightly softened. Remove from heat and let it cool slightly. Add the cooked vegetables to the turkey mixture along with the salt, black pepper, thyme, and tomato paste. Mix thoroughly to ensure the spices and vegetables are evenly distributed. Transfer the mixture into a loaf tin, pressing it down to form an even shape. Bake in the preheated oven for about 50-60 minutes, or until the internal temperature reaches 75°C and the top is golden brown. Let the meatloaf rest for 10 minutes before slicing and serving.",4,1200,110,45,80,10,15,10,3,200,8,120,900,1800,12,50,60,600,2,5,20,80,3,0.5,0.8,25,1.5,5,healthy,6
grok_fast_dinner_463,grok_fast,dinner,Meatloaf,Classic Turkey and Vegetable Meatloaf,"[""500 g Turkey, ground, lean"", ""100 g Breadcrumbs, whole wheat"", ""1 piece Egg, raw"", ""100 g Onion, finely chopped"", ""100 g Carrot, grated"", ""100 g Zucchini, grated"", ""2 tbsp Olive oil"", ""2 dl Tomato puree, unsalted"", ""1 tsp Garlic powder"", ""1 tsp Dried oregano"", ""1 tsp Dried basil"", ""0.5 tsp Salt"", ""0.5 tsp Black pepper, ground""]","Preheat your oven to 180°C. In a large mixing bowl, combine the ground turkey, breadcrumbs, and raw egg. Mix well with your hands until fully incorporated. Add the finely chopped onion, grated carrot, and grated zucchini to the mixture, ensuring the vegetables are evenly distributed. Drizzle in the olive oil and add the garlic powder, oregano, basil, salt, and black pepper. Mix everything together until well combined. Transfer the mixture into a greased loaf pan, pressing it down to form an even shape. Spread the tomato puree over the top of the meatloaf to create a glaze. Place the pan in the preheated oven and bake for about 60 minutes, or until the internal temperature reaches 74°C and the top is slightly browned. Let the meatloaf rest for 10 minutes before slicing to allow the juices to settle. Serve warm with your favorite side dishes.",4,1200,100,50,80,10,15,10,3,200,8,120,900,1500,10,50,60,800,2,5,20,100,3,0.5,0.8,25,1.5,6,moderate,5
grok_fast_dinner_464,grok_fast,dinner,Meatloaf,Classic Turkey and Vegetable Meatloaf,"[""500 g Turkey, ground, lean"", ""1 piece Egg, raw"", ""50 g Breadcrumbs, whole wheat"", ""1 dl Milk, low-fat"", ""100 g Carrot, grated"", ""100 g Zucchini, grated"", ""50 g Onion, finely chopped"", ""2 cloves Garlic, minced"", ""1 tbsp Olive oil"", ""1 tsp Salt"", ""0.5 tsp Black pepper, ground"", ""1 tsp Dried thyme"", ""2 tbsp Tomato paste, unsweetened""]","Preheat your oven to 180°C. In a large mixing bowl, combine the ground turkey, egg, breadcrumbs, and milk. Mix well until everything is evenly incorporated. Next, add the grated carrot, zucchini, chopped onion, and minced garlic to the mixture. Drizzle in the olive oil, then season with salt, black pepper, and dried thyme. Stir in the tomato paste for a touch of richness. Mix everything thoroughly with your hands or a spoon until it forms a uniform loaf mixture. Transfer the mixture to a greased loaf pan, shaping it into a smooth, even loaf. Bake in the preheated oven for about 50-60 minutes, or until the internal temperature reaches 74°C and the top is golden brown. If the top starts to brown too quickly, cover it loosely with foil after 30 minutes. Let the meatloaf rest for 10 minutes before slicing to allow the juices to settle. Serve warm with your favorite sides.",4,1200,110,45,85,12,10,8,3,200,6,120,900,1500,10,50,60,600,2,5,20,100,3,0.5,0.8,25,1.5,5,healthy,6
grok_fast_dinner_465,grok_fast,dinner,Meatloaf,Savory Turkey and Quinoa Meatloaf,"[""500 g Turkey, ground, lean"", ""100 g Quinoa, cooked"", ""1 piece Egg, raw"", ""50 g Breadcrumbs, whole wheat"", ""1 dl Milk, low-fat"", ""1 tbsp Olive oil"", ""100 g Onion, finely chopped"", ""2 cloves Garlic, minced"", ""100 g Carrots, grated"", ""50 g Spinach, fresh, chopped"", ""1 tsp Salt"", ""0.5 tsp Black pepper, ground"", ""1 tsp Paprika, ground"", ""2 tbsp Tomato paste, unsweetened"", ""1 tbsp Worcestershire sauce""]","Preheat your oven to 180°C. In a large mixing bowl, combine the ground turkey, cooked quinoa, egg, breadcrumbs, and milk, mixing until well incorporated. Heat the olive oil in a skillet over medium heat, then sauté the chopped onion and minced garlic for about 3 minutes until they soften. Add the grated carrots and chopped spinach to the skillet, cooking for another 2 minutes until the spinach wilts. Transfer the vegetable mixture to the turkey mixture, then add salt, black pepper, paprika, tomato paste, and Worcestershire sauce. Mix everything thoroughly with your hands or a spoon. Shape the mixture into a loaf and place it in a greased baking dish. Bake in the preheated oven for about 50-60 minutes, or until the internal temperature reaches 75°C and the top is golden brown. Let the meatloaf rest for 10 minutes before slicing and serving to allow the juices to settle.",4,1200,110,45,90,10,10,12,4,200,10,150,900,1800,12,50,60,400,2,5,20,100,4,0.8,1.2,25,2,5,healthy,6
grok_fast_dinner_466,grok_fast,dinner,Minestrone Soups,Hearty Vegetable Minestrone Soup with White Beans,"[""2 tbsp Olive oil"", ""1 piece Onion, medium, diced"", ""2 pieces Carrots, medium, sliced"", ""2 pieces Celery stalks, sliced"", ""3 cloves Garlic, minced"", ""1 piece Zucchini, medium, diced"", ""100 g Green beans, fresh, trimmed and cut"", ""400 g Tomatoes, canned, diced"", ""1.5 liters Vegetable broth, low sodium"", ""400 g White beans, canned, drained and rinsed"", ""100 g Pasta, small shells, dry"", ""1 tsp Dried basil"", ""1 tsp Dried oregano"", ""100 g Spinach, fresh"", ""50 g Parmesan cheese, grated""]","Start by heating the olive oil in a large pot over medium heat. Add the diced onion, sliced carrots, and celery, and sauté for about 5 minutes until they begin to soften. Stir in the minced garlic and cook for another minute until fragrant. Next, add the diced zucchini and green beans, and cook for 3 more minutes. Pour in the canned diced tomatoes and vegetable broth, stirring to combine. Bring the mixture to a boil, then reduce the heat to low and let it simmer for 15 minutes. Add the drained white beans, dry pasta, dried basil, and oregano, and continue to simmer for another 10 minutes or until the pasta is al dente. Stir in the fresh spinach and cook for 2 more minutes until wilted. Taste and adjust seasoning if needed. Serve hot, garnished with grated Parmesan cheese on top.",6,1200,50,30,180,8,25,35,4,600,10,200,500,2500,5,20,15,800,1,10,80,300,0.5,0.8,0.6,10,1.2,5,healthy,6
grok_fast_dinner_467,grok_fast,dinner,Minestrone Soups,Hearty Vegetable Minestrone Soup with White Beans,"[""2 tbsp Olive oil"", ""1 piece Onion, yellow, raw, diced"", ""2 cloves Garlic, raw, minced"", ""2 pieces Carrots, raw, sliced"", ""2 stalks Celery, raw, sliced"", ""1 piece Zucchini, raw, diced"", ""200 g Green beans, raw, trimmed and cut into 2 cm pieces"", ""400 g Tomatoes, canned, chopped"", ""1.5 l Vegetable broth, low sodium"", ""400 g White beans, canned, drained and rinsed"", ""100 g Pasta, small shapes, dry"", ""1 tsp Dried basil"", ""1 tsp Dried oregano"", ""50 g Spinach, raw, roughly chopped"", ""30 g Parmesan cheese, grated""]","Heat the olive oil in a large pot over medium heat. Add the diced onion and sauté for about 3 minutes until it starts to soften. Stir in the minced garlic and cook for another minute until fragrant. Add the sliced carrots and celery, cooking for 5 minutes while stirring occasionally. Toss in the diced zucchini and green beans, and cook for an additional 3 minutes. Pour in the canned tomatoes and vegetable broth, stirring to combine. Bring the mixture to a boil, then reduce the heat to low and let it simmer for 15 minutes. Add the white beans, pasta, dried basil, and oregano, and continue to simmer for 10-12 minutes or until the pasta is al dente. Stir in the chopped spinach and cook for another 2 minutes until wilted. Serve hot, sprinkled with grated Parmesan cheese on top of each bowl.",6,1600,60,40,250,8,30,40,4,600,12,200,800,3200,6,20,30,800,1,10,120,400,0.5,1.2,0.8,10,1.5,5,healthy,6
grok_fast_dinner_468,grok_fast,dinner,Minestrone Soups,Hearty Vegetable Minestrone Soup with White Beans,"[""2 tbsp Olive oil"", ""1 piece Onion, medium, chopped"", ""2 pieces Garlic cloves, minced"", ""2 pieces Carrots, medium, sliced"", ""2 pieces Celery stalks, sliced"", ""1 piece Zucchini, medium, diced"", ""200 g Green beans, fresh, trimmed and cut"", ""400 g Canned tomatoes, diced"", ""400 g White beans, canned, drained and rinsed"", ""1.5 l Vegetable broth, low sodium"", ""100 g Small pasta, dry (e.g., ditalini or elbow)"", ""1 tsp Dried basil"", ""1 tsp Dried oregano"", ""50 g Spinach, fresh, roughly chopped"", ""1 tbsp Parmesan cheese, grated (for serving)""]","Start by heating the olive oil in a large pot over medium heat. Add the chopped onion and sauté for about 3 minutes until it begins to soften. Stir in the minced garlic and cook for another minute until fragrant. Next, add the sliced carrots and celery, cooking for about 5 minutes until they start to tenderize. Toss in the diced zucchini and green beans, stirring to combine. Pour in the diced tomatoes and vegetable broth, then add the dried basil and oregano. Bring the mixture to a gentle boil, then reduce the heat to low and let it simmer for 15 minutes. Add the drained white beans and dry pasta, and continue to simmer for another 10 minutes or until the pasta is al dente. Stir in the chopped spinach and cook for an additional 2 minutes until wilted. Taste and adjust seasoning if needed. Serve hot, sprinkled with a little grated Parmesan cheese on top for extra flavor.",6,1200,45,30,180,5,20,35,2.5,400,10,200,500,2500,5,20,15,800,0.5,8,80,300,0.2,0.8,0.6,10,1.2,5,healthy,6
grok_fast_dinner_469,grok_fast,dinner,Minestrone Soups,Hearty Vegetable Minestrone Soup with White Beans,"[""2 tbsp Olive oil"", ""1 medium Onion, diced"", ""2 cloves Garlic, minced"", ""2 medium Carrots, sliced"", ""2 stalks Celery, sliced"", ""1 medium Zucchini, diced"", ""1 can (400 g) White beans, drained and rinsed"", ""1 can (400 g) Diced tomatoes, canned"", ""1.5 liters Vegetable broth, low-sodium"", ""100 g Small pasta, such as ditalini or elbow"", ""1 tsp Dried basil"", ""1 tsp Dried oregano"", ""200 g Fresh spinach, roughly chopped"", ""1 tbsp Parmesan cheese, grated (for serving)""]","Start by heating the olive oil in a large pot over medium heat. Add the diced onion and sauté for about 3 minutes until it becomes translucent. Stir in the minced garlic and cook for another 30 seconds until fragrant. Next, add the sliced carrots and celery, cooking for about 5 minutes until they begin to soften. Incorporate the diced zucchini and cook for an additional 3 minutes. Pour in the drained white beans, canned diced tomatoes, and vegetable broth. Stir in the dried basil and oregano for flavor. Bring the mixture to a boil, then reduce the heat to low and let it simmer for 20 minutes, stirring occasionally. Add the small pasta and cook for another 10 minutes or until the pasta is al dente. Finally, stir in the chopped spinach and let it wilt for about 2 minutes. Check the seasoning and adjust if necessary. Serve hot, sprinkled with a small amount of grated Parmesan cheese on top of each bowl for extra flavor.",6,1200,40,30,180,5,20,25,2.5,300,10,120,400,2000,5,10,20,800,1,5,60,300,0.5,0.8,0.6,10,1.2,5,healthy,6
grok_fast_dinner_470,grok_fast,dinner,Minestrone Soups,Hearty Vegetable Minestrone Soup with White Beans,"[""2 tbsp Olive oil"", ""1 piece Onion, medium, chopped"", ""2 pieces Garlic cloves, minced"", ""2 pieces Carrots, medium, sliced"", ""2 pieces Celery stalks, sliced"", ""1 piece Zucchini, medium, diced"", ""1 can (400 g) Tomatoes, canned, diced"", ""1 can (400 g) White beans, canned, drained and rinsed"", ""100 g Green beans, fresh, trimmed and cut into 2 cm pieces"", ""100 g Spinach, fresh"", ""1.5 l Vegetable broth, low sodium"", ""100 g Pasta, small shells, uncooked"", ""1 tsp Dried oregano"", ""1 tsp Dried basil"", ""0.5 tsp Salt"", ""0.25 tsp Black pepper, ground""]","Heat the olive oil in a large pot over medium heat. Add the chopped onion and minced garlic, and sauté for about 3 minutes until the onion becomes translucent and fragrant. Stir in the sliced carrots and celery, and cook for another 5 minutes, allowing the vegetables to soften slightly. Add the diced zucchini, canned tomatoes, vegetable broth, oregano, basil, salt, and pepper. Stir everything together and bring the mixture to a boil. Once boiling, reduce the heat to low, cover the pot, and let it simmer for about 20 minutes. After simmering, add the green beans and pasta, and cook for an additional 10 minutes or until the pasta is al dente. Finally, stir in the white beans and fresh spinach, and cook for another 2 minutes until the spinach wilts. Taste and adjust seasoning if necessary before serving hot with a slice of crusty bread if desired.",6,1200,45,30,180,5,25,35,3,400,12,200,500,2500,5,20,15,800,0,8,100,300,0,0.8,0.5,10,1.2,5,healthy,6
grok_fast_dinner_471,grok_fast,dinner,Mushroom Soups,Creamy Mushroom and Thyme Soup,"[""400 g Mixed mushrooms, fresh"", ""1 tbsp Olive oil"", ""1 medium Onion, finely chopped"", ""2 cloves Garlic, minced"", ""1 liter Vegetable broth, low-sodium"", ""2 dl Heavy cream, 18% fat"", ""2 sprigs Fresh thyme"", ""100 g Potato, peeled and diced"", ""1 tsp Salt"", ""0.5 tsp Black pepper, ground""]","Start by cleaning the mushrooms with a dry brush or cloth to remove any dirt, then slice them thinly. In a large pot, heat the olive oil over medium heat. Add the chopped onion and sauté for about 3 minutes until it becomes translucent. Stir in the minced garlic and cook for another minute until fragrant. Add the sliced mushrooms to the pot and cook for 5-7 minutes, stirring occasionally, until they release their juices and start to brown. Pour in the vegetable broth, add the diced potato and fresh thyme sprigs, and bring the mixture to a boil. Once boiling, reduce the heat to low, cover the pot, and let it simmer for about 20 minutes or until the potatoes are tender. Remove the thyme sprigs, then use an immersion blender to puree the soup until smooth, or leave some chunks if you prefer a rustic texture. Stir in the heavy cream and season with salt and black pepper. Let the soup simmer for an additional 5 minutes on low heat to warm through, stirring occasionally. Taste and adjust seasoning if needed before serving hot with a slice of crusty bread on the side.",4,920,18,62,68,32,12,10,3.2,240,4.5,80,400,1600,2.8,20,15,400,2,5,25,120,0.5,0.4,0.6,8,0.7,6,moderate,5
grok_fast_dinner_472,grok_fast,dinner,Mushroom Soups,Creamy Mushroom and Thyme Soup,"[""500 g Mixed mushrooms, fresh (cremini, shiitake, oyster)"", ""1 tbsp Olive oil"", ""1 piece Onion, medium, diced"", ""2 cloves Garlic, minced"", ""1 liter Vegetable broth, low-sodium"", ""2 dl Heavy cream, 18% fat"", ""2 sprigs Thyme, fresh"", ""100 g Potato, peeled and diced"", ""1 tsp Salt"", ""0.5 tsp Black pepper, ground""]","Start by cleaning the mushrooms with a damp paper towel to remove any dirt, then roughly chop them into bite-sized pieces. Heat the olive oil in a large pot over medium heat, and add the diced onion. Sauté for about 3 minutes until the onion becomes translucent and soft. Add the minced garlic and cook for another minute, stirring to prevent burning. Toss in the chopped mushrooms and cook for 5-7 minutes, stirring occasionally, until they release their juices and start to brown. Pour in the vegetable broth, add the diced potato and fresh thyme sprigs, and bring the mixture to a gentle boil. Reduce the heat to low, cover the pot, and let it simmer for 20 minutes, or until the potato is tender. Remove the thyme sprigs, then use an immersion blender to puree the soup until it reaches a smooth consistency, or leave some chunks if you prefer a heartier texture. Stir in the heavy cream, season with salt and black pepper, and heat through for another 2-3 minutes on low heat, ensuring it does not boil. Serve hot with a slice of crusty bread or a sprinkle of fresh thyme leaves for garnish.",4,1200,25,80,90,40,10,10,3,300,5,80,400,1200,3,20,15,200,2,5,15,100,0.5,0.3,0.6,8,0.4,6,moderate,5
grok_fast_dinner_473,grok_fast,dinner,Mushroom Soups,Creamy Mushroom and Thyme Soup,"[""400 g Mixed mushrooms, fresh"", ""1 tbsp Olive oil"", ""1 medium Onion, finely chopped"", ""2 cloves Garlic, minced"", ""1 liter Vegetable stock, low-sodium"", ""2 dl Heavy cream, 35% fat"", ""1 tsp Thyme, dried"", ""1 tsp Salt"", ""0.5 tsp Black pepper, ground"", ""2 medium Potatoes, diced"", ""1 tbsp Butter, unsalted""]","Start by preparing your ingredients: clean and slice the mushrooms, chop the onion, mince the garlic, and dice the potatoes. In a large pot, heat the olive oil and butter over medium heat. Add the chopped onion and sauté for about 3 minutes until it becomes translucent. Then, add the minced garlic and cook for another minute until fragrant. Stir in the sliced mushrooms and cook for 5-7 minutes, stirring occasionally, until they release their moisture and start to brown. Sprinkle in the dried thyme, salt, and black pepper, mixing well to coat the mushrooms. Add the diced potatoes and pour in the vegetable stock, ensuring the vegetables are fully covered. Bring the mixture to a boil, then reduce the heat to low, cover the pot, and let it simmer for about 20 minutes or until the potatoes are tender. Once the potatoes are soft, use an immersion blender to puree the soup until smooth, or transfer it in batches to a blender. If you prefer a chunkier texture, blend only half of the soup. Return the soup to the pot if necessary, stir in the heavy cream, and heat through for another 2-3 minutes on low heat, being careful not to let it boil. Taste and adjust seasoning if needed. Serve hot with a slice of crusty bread or a sprinkle of fresh herbs on top.",4,1200,25,80,90,40,10,10,4,300,5,80,400,1500,3,20,15,400,2,5,20,100,0.5,0.4,0.6,8,0.7,8,moderate,5
grok_fast_dinner_474,grok_fast,dinner,Mushroom Soups,Creamy Mushroom and Thyme Soup,"[""400 g Mixed mushrooms, fresh"", ""1 tbsp Olive oil"", ""1 piece Onion, medium, diced"", ""2 cloves Garlic, minced"", ""1 dl Vegetable broth, low sodium"", ""2 dl Milk, semi-skimmed"", ""1 tsp Thyme, dried"", ""100 g Potatoes, peeled and diced"", ""50 ml Cream, light, 18% fat"", ""1 tsp Salt"", ""0.5 tsp Black pepper, ground""]","Start by heating the olive oil in a large pot over medium heat. Add the diced onion and sauté for about 3 minutes until it becomes translucent. Then, add the minced garlic and cook for another minute until fragrant. Toss in the mixed mushrooms and cook for 5-7 minutes, stirring occasionally, until they release their juices and begin to brown. Sprinkle in the dried thyme and stir to combine. Next, add the diced potatoes and vegetable broth, bringing the mixture to a gentle boil. Reduce the heat to low, cover the pot, and let it simmer for 15-20 minutes or until the potatoes are tender. Once the potatoes are soft, use an immersion blender to puree the soup until smooth, or leave some chunks for texture if preferred. Stir in the semi-skimmed milk and light cream, and heat through for another 2-3 minutes without boiling. Season with salt and black pepper, adjusting to taste. Serve hot with a slice of crusty bread or a sprinkle of fresh herbs on top for garnish.",4,680,20,35,70,12,10,8,2.5,300,3.5,60,400,1200,2.8,20,15,150,2,3,15,80,0.5,0.3,0.6,5,0.4,6,moderate,5
grok_fast_dinner_475,grok_fast,dinner,Mushroom Soups,Creamy Mushroom and Thyme Soup,"[""500 g Mixed mushrooms, fresh"", ""1 tbsp Olive oil"", ""1 piece Onion, medium, diced"", ""2 cloves Garlic, minced"", ""1 dl White wine, dry"", ""1 liter Vegetable broth, low-sodium"", ""2 dl Heavy cream, 18% fat"", ""1 tsp Thyme, dried"", ""200 g Potatoes, peeled and diced"", ""1 tsp Salt"", ""0.5 tsp Black pepper, ground""]","Start by heating the olive oil in a large pot over medium heat. Add the diced onion and sauté for about 3 minutes until it becomes soft and translucent. Stir in the minced garlic and cook for another minute until fragrant. Next, add the mixed mushrooms to the pot and cook for 5-7 minutes, stirring occasionally, until they release their moisture and begin to brown. Pour in the white wine and let it simmer for 2 minutes to reduce slightly. Add the diced potatoes, vegetable broth, and dried thyme, then bring the mixture to a boil. Reduce the heat to low, cover the pot, and let it simmer for 20 minutes or until the potatoes are tender. Use an immersion blender to puree the soup until smooth, or blend in batches using a regular blender. Return the soup to the pot if needed, stir in the heavy cream, and season with salt and black pepper. Heat through for another 2-3 minutes, but do not let it boil. Serve hot with a garnish of fresh thyme or a slice of crusty bread on the side.",4,1200,25,70,90,35,10,12,4,300,5,80,400,1800,3,20,15,200,1,5,20,100,0.5,0.4,0.6,8,0.7,6,moderate,5
grok_fast_dinner_476,grok_fast,dinner,Nachos,Loaded Black Bean and Veggie Nachos,"[""200 g Tortilla chips, unsalted"", ""400 g Black beans, canned, drained"", ""150 g Cherry tomatoes, halved"", ""1 piece Red bell pepper, diced"", ""1 piece Yellow onion, finely chopped"", ""100 g Sweet corn, canned, drained"", ""150 g Cheddar cheese, grated"", ""1 tbsp Olive oil"", ""1 tsp Ground cumin"", ""1 tsp Chili powder"", ""1 piece Avocado, diced"", ""100 g Greek yogurt, plain, low-fat"", ""2 tbsp Fresh cilantro, chopped"", ""1 piece Lime, juiced""]","Preheat your oven to 200°C. In a large skillet, heat the olive oil over medium heat. Add the chopped onion and diced red bell pepper, cooking for about 5 minutes until they soften. Stir in the ground cumin and chili powder, cooking for another minute to release the aromas. Add the drained black beans and sweet corn to the skillet, mixing well to combine, and cook for 3 more minutes to warm through. On a large baking tray, spread out the tortilla chips in an even layer. Spoon the bean and vegetable mixture over the chips, ensuring an even distribution. Sprinkle the grated cheddar cheese over the top. Place the tray in the preheated oven and bake for 8-10 minutes, or until the cheese is melted and bubbly. Remove from the oven and top with halved cherry tomatoes, diced avocado, dollops of Greek yogurt, chopped cilantro, and a squeeze of fresh lime juice before serving immediately.",4,1800,65,80,210,25,15,30,2.5,800,10,200,900,2500,8,50,30,600,2,10,80,300,1.5,1.2,1.5,10,1.8,6,moderate,5
grok_fast_dinner_477,grok_fast,dinner,Nachos,Spicy Black Bean and Veggie Loaded Nachos,"[""200 g Tortilla chips, whole grain"", ""400 g Black beans, canned, drained"", ""150 g Red bell pepper, diced"", ""100 g Yellow onion, finely chopped"", ""150 g Cherry tomatoes, halved"", ""100 g Sweet corn, canned, drained"", ""200 g Ground turkey, lean"", ""1 tbsp Olive oil"", ""2 tsp Chili powder"", ""1 tsp Ground cumin"", ""100 g Cheddar cheese, shredded, reduced fat"", ""50 g Greek yogurt, plain, low-fat"", ""1 piece Avocado, medium, diced"", ""2 tbsp Fresh cilantro, chopped"", ""1 piece Lime, juiced""]","Preheat your oven to 200°C. In a large skillet, heat the olive oil over medium heat. Add the chopped onion and sauté for about 3 minutes until it starts to soften. Add the ground turkey, breaking it apart with a spoon, and cook for 5-7 minutes until browned. Stir in the chili powder and ground cumin, cooking for another minute to release the aromas. Mix in the drained black beans and sweet corn, and cook for an additional 2 minutes to warm through. On a large baking tray, spread out the tortilla chips in an even layer. Spoon the turkey and bean mixture over the chips, then sprinkle the diced bell pepper and halved cherry tomatoes on top. Finally, scatter the shredded cheddar cheese over everything. Bake in the preheated oven for about 8-10 minutes, or until the cheese is melted and bubbly. Remove from the oven and let it cool slightly. Top with dollops of Greek yogurt, diced avocado, and chopped cilantro. Squeeze fresh lime juice over the nachos just before serving for a zesty kick.",4,1800,90,75,190,20,15,30,3.5,600,10,200,800,2200,8,50,40,500,2,5,80,300,3,0.8,0.9,15,1.2,6,moderate,5
grok_fast_dinner_478,grok_fast,dinner,Nachos,Loaded Veggie Black Bean Nachos,"[""200 g Tortilla chips, whole grain"", ""150 g Black beans, canned, rinsed"", ""100 g Red bell pepper, diced"", ""100 g Yellow bell pepper, diced"", ""50 g Red onion, finely chopped"", ""150 g Cherry tomatoes, halved"", ""100 g Avocado, diced"", ""100 g Cheddar cheese, grated, reduced fat"", ""50 g Greek yogurt, plain, 2% fat"", ""1 tbsp Olive oil"", ""1 tsp Ground cumin"", ""1 tsp Chili powder"", ""1 clove Garlic, minced"", ""10 g Fresh cilantro, chopped"", ""1 piece Lime, juiced""]","Preheat your oven to 200°C. In a small pan, heat the olive oil over medium heat and sauté the minced garlic for about 1 minute until fragrant. Add the rinsed black beans, ground cumin, and chili powder to the pan, stirring to coat the beans in the spices. Cook for 3-4 minutes, then remove from heat. On a large baking tray, spread out the tortilla chips in an even layer. Spoon the spiced black beans over the chips, then sprinkle the diced red and yellow bell peppers, red onion, and cherry tomatoes on top. Top everything with the grated cheddar cheese. Place the tray in the preheated oven and bake for 8-10 minutes, or until the cheese is melted and bubbly. Remove from the oven and let it cool slightly. Add dollops of Greek yogurt, diced avocado, and chopped cilantro over the nachos. Squeeze fresh lime juice over the top for a zesty finish. Serve immediately while warm.",4,1200,40,50,150,15,10,20,2.5,600,6,120,500,1800,4,20,15,400,1,5,120,200,1.5,0.8,0.6,5,1.2,6,moderate,5
grok_fast_dinner_479,grok_fast,dinner,Nachos,Healthy Black Bean and Veggie Nachos,"[""200 g Tortilla chips, whole grain"", ""400 g Black beans, canned, drained"", ""150 g Ground turkey, lean"", ""1 tbsp Olive oil"", ""1 piece Red bell pepper, diced"", ""1 piece Yellow onion, finely chopped"", ""2 cloves Garlic, minced"", ""100 g Corn kernels, frozen or canned"", ""150 g Cheddar cheese, reduced fat, shredded"", ""1 piece Avocado, diced"", ""2 dl Salsa, low sodium"", ""50 g Greek yogurt, plain, low fat"", ""1 tsp Cumin, ground"", ""1 tsp Chili powder"", ""1 piece Lime, juiced""]","Preheat your oven to 200°C. In a large skillet, heat the olive oil over medium heat. Add the chopped onion and minced garlic, sautéing for about 3 minutes until they soften. Add the ground turkey to the skillet, breaking it apart with a spoon, and cook for 5-7 minutes until browned. Stir in the diced red bell pepper, corn kernels, drained black beans, cumin, and chili powder. Cook for another 5 minutes, stirring occasionally, until the vegetables are tender. On a large baking tray, spread out the tortilla chips in an even layer. Spoon the turkey and veggie mixture over the chips, ensuring even distribution. Sprinkle the shredded cheddar cheese over the top. Place the tray in the preheated oven and bake for 8-10 minutes, or until the cheese is melted and bubbly. Remove from the oven and top with diced avocado, a drizzle of lime juice, dollops of Greek yogurt, and spoonfuls of salsa. Serve immediately while the nachos are hot and crispy.",4,1800,85,75,200,20,15,30,4,800,10,200,1000,2500,8,50,40,600,2,10,80,300,3,1.2,1.5,20,1.8,6,moderate,5
